,32,33,48,49,83,86,91,94,101,102,103,104,105,106,107,108,109,110,113,114,115,116,117,118,119,120,121,122,123,124,125,126,129,130,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,60,61
Vestibular,0.003858521,0.003858521,0.006358768,0.006358768,0.016666667,0.040650407,0.016666667,0.040650407,0.004504505,0.004504505,0.036020583,0.036020583,,,0.044176707,0.044176707,0.013274336,0.013274336,0.015075377,0.015075377,0.017391304,0.017391304,0.004288778,0.004288778,,,,,0.000711238,0.000711238,,,0.013333333,0.013333333,0.013377926,0.013377926,0.012875536,0.012875536,,,0.008333333,0.008333333,,,0.003717472,0.003717472,0.018237082,0.018237082,,,0.022222222,0.022222222,,,0.003976143,0.003976143,0.014664144,0.014664144,0.013824885,0.013824885,0.009966777,0.009966777,0.003731343,0.003731343,,,0.015267176,0.015267176,0.063218391,0.063218391,0.004147465,0.004147465,0.044117647,0.044117647,0.028985507,0.028985507,0.022624434,0.022624434,,,0.014351615,0.014351615,,,0.014629542,0.014629542,,,0.005813953,0.005813953,0.006504065,0.006504065,0.051470588,0.051470588,0.014218009,0.014218009,0.059171598,0.059171598,0.014684983,0.014684983,0.004364997,0.004364997,0.004484305,0.004484305,0.015012107,0.015012107,,
Non-Specific Aura,0.060235798,0.060235798,0.056392236,0.056392236,0.066666667,0.032520325,0.066666667,0.032520325,0.058558559,0.058558559,0.156089194,0.156089194,0.07875895,0.07875895,0.02811245,0.02811245,0.022123894,0.022123894,0.020100503,0.020100503,0.02173913,0.02173913,0.062425542,0.062425542,0.064367816,0.064367816,0.078328982,0.078328982,0.119487909,0.119487909,0.07486631,0.07486631,0.017777778,0.017777778,0.10367893,0.10367893,0.021459227,0.021459227,0.081632653,0.081632653,0.066666667,0.066666667,0.078085642,0.078085642,0.065055762,0.065055762,0.021276596,0.021276596,0.078571429,0.078571429,0.022222222,0.022222222,0.061052632,0.061052632,0.065606362,0.065606362,0.091769158,0.091769158,0.01843318,0.01843318,0.102990033,0.102990033,0.057835821,0.057835821,0.076315789,0.076315789,0.061068702,0.061068702,0.028735632,0.028735632,0.067050691,0.067050691,0.19047619,0.19047619,0.032608696,0.032608696,0.022624434,0.022624434,0.080188679,0.080188679,0.08764736,0.08764736,0.061310782,0.061310782,0.091552619,0.091552619,0.075067024,0.075067024,0.065891473,0.065891473,0.053658537,0.053658537,0.029411765,0.029411765,0.018957346,0.018957346,0.053254438,0.053254438,0.091899574,0.091899574,0.045936396,0.045936396,0.069506726,0.069506726,0.084261501,0.084261501,,
Head or Body Turn,0.015862808,0.015862808,0.013721553,0.013721553,0.008333333,,0.008333333,,0.004504505,0.004504505,,,0.002386635,0.002386635,0.008032129,0.008032129,,,0.015075377,0.015075377,,,0.016440315,0.016440315,0.004597701,0.004597701,0.005221932,0.005221932,0.03485064,0.03485064,0.002673797,0.002673797,,,0.02484472,0.02484472,,,0.002267574,0.002267574,0.008333333,0.008333333,0.002518892,0.002518892,0.013011152,0.013011152,0.003039514,0.003039514,0.002380952,0.002380952,0.004444444,0.004444444,0.004210526,0.004210526,0.015904573,0.015904573,0.025070956,0.025070956,,,,,0.013059701,0.013059701,0.002631579,0.002631579,0.007633588,0.007633588,0.005747126,0.005747126,0.016129032,0.016129032,,,0.007246377,0.007246377,0.004524887,0.004524887,0.002358491,0.002358491,0.026652998,0.026652998,0.00422833,0.00422833,0.025011798,0.025011798,0.002680965,0.002680965,0.015503876,0.015503876,0.022764228,0.022764228,0.011029412,0.011029412,,,0.01183432,0.01183432,0.025106585,0.025106585,0.014134276,0.014134276,0.011210762,0.011210762,0.02566586,0.02566586,,
Head Version,0.071382637,0.071382637,0.059236948,0.059236948,0.025,0.040650407,0.025,0.040650407,0.027027027,0.027027027,0.000571755,0.000571755,0.045346062,0.045346062,0.048192771,0.048192771,0.03539823,0.03539823,0.030150754,0.030150754,0.034782609,0.034782609,0.078865857,0.078865857,0.04137931,0.04137931,0.054830287,0.054830287,0.085348506,0.085348506,0.048128342,0.048128342,0.035555556,0.035555556,0.07118968,0.07118968,0.034334764,0.034334764,0.0430839,0.0430839,0.025,0.025,0.047858942,0.047858942,0.035315985,0.035315985,0.042553191,0.042553191,0.045238095,0.045238095,0.044444444,0.044444444,0.048421053,0.048421053,0.039761431,0.039761431,0.073320719,0.073320719,0.032258065,0.032258065,0.023255814,0.023255814,0.035447761,0.035447761,0.047368421,0.047368421,0.038167939,0.038167939,0.040229885,0.040229885,0.076497696,0.076497696,0.00070028,0.00070028,0.039855072,0.039855072,0.045248869,0.045248869,0.044811321,0.044811321,0.075858534,0.075858534,0.048625793,0.048625793,0.073147711,0.073147711,0.050938338,0.050938338,0.040697674,0.040697674,0.03902439,0.03902439,0.044117647,0.044117647,0.033175355,0.033175355,0.035502959,0.035502959,0.073424917,0.073424917,0.060278528,0.060278528,0.042600897,0.042600897,0.074576271,0.074576271,,
Eye Movements,0.007288317,0.007288317,0.009203481,0.009203481,0.008333333,0.048780488,0.008333333,0.048780488,0.009009009,0.009009009,,,0.007159905,0.007159905,0.080321285,0.080321285,0.097345133,0.097345133,0.070351759,0.070351759,0.095652174,0.095652174,0.004765309,0.004765309,0.009195402,0.009195402,0.01305483,0.01305483,0.009957326,0.009957326,0.00802139,0.00802139,0.102222222,0.102222222,0.010033445,0.010033445,0.098712446,0.098712446,0.006802721,0.006802721,0.008333333,0.008333333,0.007556675,0.007556675,0.016728625,0.016728625,0.109422492,0.109422492,0.007142857,0.007142857,0.048888889,0.048888889,0.016842105,0.016842105,0.013916501,0.013916501,0.016083254,0.016083254,0.101382488,0.101382488,0.07641196,0.07641196,0.013059701,0.013059701,0.007894737,0.007894737,0.007633588,0.007633588,0.040229885,0.040229885,0.004608295,0.004608295,,,0.06884058,0.06884058,0.049773756,0.049773756,0.007075472,0.007075472,0.010251153,0.010251153,0.016913319,0.016913319,0.016045304,0.016045304,0.008042895,0.008042895,0.013565891,0.013565891,0.022764228,0.022764228,0.073529412,0.073529412,0.104265403,0.104265403,0.041420118,0.041420118,0.015632402,0.015632402,0.005612139,0.005612139,0.00896861,0.00896861,0.01598063,0.01598063,,
Tonic,0.056377278,0.056377278,0.055722892,0.055722892,0.091666667,0.105691057,0.091666667,0.105691057,0.081081081,0.081081081,0.035448828,0.035448828,0.054892601,0.054892601,0.128514056,0.128514056,0.119469027,0.119469027,0.125628141,0.125628141,0.117391304,0.117391304,0.055992376,0.055992376,0.066666667,0.066666667,0.060052219,0.060052219,0.019203414,0.019203414,0.058823529,0.058823529,0.128888889,0.128888889,0.023889154,0.023889154,0.124463519,0.124463519,0.052154195,0.052154195,0.091666667,0.091666667,0.078085642,0.078085642,0.083643123,0.083643123,0.139817629,0.139817629,0.054761905,0.054761905,0.057777778,0.057777778,0.061052632,0.061052632,0.083499006,0.083499006,0.031220435,0.031220435,0.124423963,0.124423963,0.099667774,0.099667774,0.074626866,0.074626866,0.060526316,0.060526316,0.083969466,0.083969466,0.097701149,0.097701149,0.054147465,0.054147465,0.039915966,0.039915966,0.108695652,0.108695652,0.058823529,0.058823529,0.054245283,0.054245283,0.023577652,0.023577652,0.059196617,0.059196617,0.031146767,0.031146767,0.058981233,0.058981233,0.093023256,0.093023256,0.091056911,0.091056911,0.117647059,0.117647059,0.127962085,0.127962085,0.088757396,0.088757396,0.030317385,0.030317385,0.060902099,0.060902099,0.069506726,0.069506726,0.030508475,0.030508475,,
Asymmetric Tonic,0.00471597,0.00471597,0.003681392,0.003681392,0.041666667,0.016260163,0.041666667,0.016260163,0.045045045,0.045045045,,,0.002386635,0.002386635,0.008032129,0.008032129,0.013274336,0.013274336,,,0.013043478,0.013043478,0.005241839,0.005241839,,,,,0.009246088,0.009246088,,,0.013333333,0.013333333,0.006688963,0.006688963,0.012875536,0.012875536,0.002267574,0.002267574,0.041666667,0.041666667,0.005037783,0.005037783,0.011152416,0.011152416,0.009118541,0.009118541,0.002380952,0.002380952,0.008888889,0.008888889,0.002105263,0.002105263,0.007952286,0.007952286,0.006622517,0.006622517,0.013824885,0.013824885,0.009966777,0.009966777,0.005597015,0.005597015,0.005263158,0.005263158,0.038167939,0.038167939,0.022988506,0.022988506,0.005069124,0.005069124,,,0.007246377,0.007246377,0.009049774,0.009049774,0.002358491,0.002358491,0.00666325,0.00666325,0.002114165,0.002114165,0.00660689,0.00660689,0.002680965,0.002680965,0.013565891,0.013565891,0.01300813,0.01300813,0.007352941,0.007352941,0.014218009,0.014218009,0.01183432,0.01183432,0.006631928,0.006631928,0.003949283,0.003949283,0.006726457,0.006726457,0.0062954,0.0062954,,
Dystonic,0.075241158,0.075241158,0.071452477,0.071452477,0.008333333,0.032520325,0.008333333,0.032520325,0.004504505,0.004504505,,,0.011933174,0.011933174,0.048192771,0.048192771,0.039823009,0.039823009,0.035175879,0.035175879,0.039130435,0.039130435,0.078865857,0.078865857,0.009195402,0.009195402,0.010443864,0.010443864,0.081081081,0.081081081,0.010695187,0.010695187,0.04,0.04,0.065934066,0.065934066,0.038626609,0.038626609,0.011337868,0.011337868,0.008333333,0.008333333,0.012594458,0.012594458,0.007434944,0.007434944,0.048632219,0.048632219,0.011904762,0.011904762,0.017777778,0.017777778,0.012631579,0.012631579,0.007952286,0.007952286,0.068117313,0.068117313,0.041474654,0.041474654,0.033222591,0.033222591,0.007462687,0.007462687,0.010526316,0.010526316,0.007633588,0.007633588,0.028735632,0.028735632,0.076267281,0.076267281,,,0.039855072,0.039855072,0.018099548,0.018099548,0.011792453,0.011792453,0.069707842,0.069707842,0.012684989,0.012684989,0.067956583,0.067956583,0.010723861,0.010723861,0.009689922,0.009689922,0.006504065,0.006504065,0.044117647,0.044117647,0.042654028,0.042654028,0.029585799,0.029585799,0.068214117,0.068214117,0.068800665,0.068800665,0.00896861,0.00896861,0.069249395,0.069249395,,
Clonic,0.024008574,0.024008574,0.018741633,0.018741633,,0.032520325,,0.032520325,,,0.000571755,0.000571755,0.009546539,0.009546539,0.040160643,0.040160643,0.03539823,0.03539823,0.040201005,0.040201005,0.034782609,0.034782609,0.025256135,0.025256135,0.013793103,0.013793103,0.018276762,0.018276762,0.014224751,0.014224751,0.00802139,0.00802139,0.035555556,0.035555556,0.015289059,0.015289059,0.034334764,0.034334764,0.009070295,0.009070295,,,0.012594458,0.012594458,0.022304833,0.022304833,0.039513678,0.039513678,0.00952381,0.00952381,0.031111111,0.031111111,0.027368421,0.027368421,0.011928429,0.011928429,0.017502365,0.017502365,0.032258065,0.032258065,0.023255814,0.023255814,0.02238806,0.02238806,0.010526316,0.010526316,0.007633588,0.007633588,0.040229885,0.040229885,0.024423963,0.024423963,0.00070028,0.00070028,0.039855072,0.039855072,0.027149321,0.027149321,0.009433962,0.009433962,0.015889288,0.015889288,0.023255814,0.023255814,0.017461067,0.017461067,0.008042895,0.008042895,0.01744186,0.01744186,0.024390244,0.024390244,0.036764706,0.036764706,0.033175355,0.033175355,0.035502959,0.035502959,0.017527238,0.017527238,0.024111411,0.024111411,0.013452915,0.013452915,0.017433414,0.017433414,,
Tonic-Clonic,0.000214362,0.000214362,0.000167336,0.000167336,,,,,,,,,,,,,,,,,,,0.000238265,0.000238265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002105263,0.002105263,,,,,,,,,,,,,,,,,0.000230415,0.000230415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000207857,0.000207857,,,,,,
Myoclonic,0.000857449,0.000857449,0.001004016,0.001004016,,0.016260163,,0.016260163,,,,,0.002386635,0.002386635,0.008032129,0.008032129,0.013274336,0.013274336,,,0.013043478,0.013043478,0.000953062,0.000953062,0.002298851,0.002298851,0.007832898,0.007832898,0.001422475,0.001422475,0.002673797,0.002673797,0.017777778,0.017777778,0.001433349,0.001433349,0.017167382,0.017167382,0.002267574,0.002267574,,,0.002518892,0.002518892,0.003717472,0.003717472,0.012158055,0.012158055,0.002380952,0.002380952,0.133333333,0.133333333,0.061052632,0.061052632,0.001988072,0.001988072,0.001419111,0.001419111,0.013824885,0.013824885,0.013289037,0.013289037,0.003731343,0.003731343,0.002631579,0.002631579,,,0.011494253,0.011494253,0.000921659,0.000921659,,,0.007246377,0.007246377,0.135746606,0.135746606,0.002358491,0.002358491,0.000512558,0.000512558,0.061310782,0.061310782,0.001415762,0.001415762,0.002680965,0.002680965,0.001937984,0.001937984,0.047154472,0.047154472,0.007352941,0.007352941,0.014218009,0.014218009,0.017751479,0.017751479,0.000947418,0.000947418,0.000415714,0.000415714,0.002242152,0.002242152,0.000484262,0.000484262,0.05,0.05
Hypermotor,0.003858521,0.003858521,0.003681392,0.003681392,0.091666667,0.008130081,0.091666667,0.008130081,0.099099099,0.099099099,0.001715266,0.001715266,0.042959427,0.042959427,0.004016064,0.004016064,,,0.020100503,0.020100503,,,0.003097451,0.003097451,0.032183908,0.032183908,0.028720627,0.028720627,0.009246088,0.009246088,0.029411765,0.029411765,,,0.006688963,0.006688963,,,0.047619048,0.047619048,0.1,0.1,0.025188917,0.025188917,0.040892193,0.040892193,,,0.042857143,0.042857143,0.004444444,0.004444444,0.021052632,0.021052632,0.039761431,0.039761431,0.006622517,0.006622517,,,,,0.035447761,0.035447761,0.028947368,0.028947368,0.083969466,0.083969466,0.005747126,0.005747126,0.002995392,0.002995392,0.00070028,0.00070028,0.007246377,0.007246377,0.004524887,0.004524887,0.044811321,0.044811321,0.007175807,0.007175807,0.021141649,0.021141649,0.00660689,0.00660689,0.034852547,0.034852547,0.040697674,0.040697674,0.027642276,0.027642276,0.003676471,0.003676471,,,0.00591716,0.00591716,0.006631928,0.006631928,0.002909998,0.002909998,0.035874439,0.035874439,0.006779661,0.006779661,,
Complex Behavioural,0.003001072,0.003001072,0.007195448,0.007195448,0.033333333,0.032520325,0.033333333,0.032520325,0.031531532,0.031531532,0.002287021,0.002287021,0.035799523,0.035799523,0.016064257,0.016064257,,,0.015075377,0.015075377,,,0.003335716,0.003335716,0.029885057,0.029885057,0.033942559,0.033942559,0.008534851,0.008534851,0.029411765,0.029411765,0.004444444,0.004444444,0.006688963,0.006688963,0.004291845,0.004291845,0.036281179,0.036281179,0.033333333,0.033333333,0.027707809,0.027707809,0.035315985,0.035315985,0.003039514,0.003039514,0.035714286,0.035714286,0.017777778,0.017777778,0.025263158,0.025263158,0.033797217,0.033797217,0.005676443,0.005676443,,,0.009966777,0.009966777,0.041044776,0.041044776,0.031578947,0.031578947,0.030534351,0.030534351,0.028735632,0.028735632,0.003686636,0.003686636,0.00210084,0.00210084,0.018115942,0.018115942,0.018099548,0.018099548,0.035377358,0.035377358,0.005638134,0.005638134,0.025369979,0.025369979,0.005663049,0.005663049,0.026809651,0.026809651,0.031007752,0.031007752,0.027642276,0.027642276,0.014705882,0.014705882,,,0.023668639,0.023668639,0.005210801,0.005210801,0.003741426,0.003741426,0.044843049,0.044843049,0.005326877,0.005326877,,
Atonic,,,,,,0.024390244,,0.024390244,,,,,0.002386635,0.002386635,0.012048193,0.012048193,0.022123894,0.022123894,,,0.02173913,0.02173913,,,0.002298851,0.002298851,0.002610966,0.002610966,,,0.002673797,0.002673797,0.022222222,0.022222222,,,0.021459227,0.021459227,0.004535147,0.004535147,,,0.005037783,0.005037783,0.003717472,0.003717472,0.015197568,0.015197568,0.002380952,0.002380952,0.013333333,0.013333333,0.002105263,0.002105263,0.001988072,0.001988072,,,0.023041475,0.023041475,0.016611296,0.016611296,0.003731343,0.003731343,0.002631579,0.002631579,,,0.017241379,0.017241379,,,,,0.010869565,0.010869565,0.013574661,0.013574661,0.002358491,0.002358491,,,0.002114165,0.002114165,,,0.002680965,0.002680965,0.001937984,0.001937984,0.003252033,0.003252033,0.011029412,0.011029412,0.023696682,0.023696682,0.017751479,0.017751479,,,,,0.004484305,0.004484305,,,0.15,0.15
Ictal Limb Paresis,0.00664523,0.00664523,0.005187416,0.005187416,,,,,,,,,,,,,,,,,,,0.007386228,0.007386228,,,,,0.008534851,0.008534851,,,,,0.006688963,0.006688963,,,,,,,,,,,,,,,,,,,,,0.006622517,0.006622517,,,,,,,,,,,,,0.007142857,0.007142857,,,,,,,,,0.007175807,0.007175807,,,0.00660689,0.00660689,,,,,,,,,,,,,0.006631928,0.006631928,0.005196425,0.005196425,,,0.006779661,0.006779661,,
